Hour,WEC_SDGE_biomass_1.0,WEC_SDGE_hydroelectric_pumped_storage_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_2.0,WEC_SDGE_natural_gas_fired_combined_cycle_3.0,WEC_SDGE_natural_gas_fired_combined_cycle_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_1.0,WEC_SDGE_natural_gas_fired_combustion_turbine_2.0,WEC_SDGE_natural_gas_fired_combustion_turbine_3.0,WEC_SDGE_natural_gas_fired_combustion_turbine_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_5.0,WEC_SDGE_natural_gas_fired_combustion_turbine_6.0,WEC_SDGE_natural_gas_fired_combustion_turbine_7.0,WEC_SDGE_natural_gas_fired_combustion_turbine_8.0,WEC_SDGE_natural_gas_fired_combustion_turbine_9.0,WEC_SDGE_natural_gas_fired_combustion_turbine_10.0,WEC_SDGE_natural_gas_fired_combustion_turbine_11.0,WEC_SDGE_natural_gas_fired_combustion_turbine_12.0,WEC_SDGE_onshore_wind_turbine_1.0,WEC_SDGE_small_hydroelectric_1.0,WEC_SDGE_solar_photovoltaic_1.0
4738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4611,0.5994,0
4739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5258,0.5994,0
4740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5655,0.5994,0
4741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5786,0.5994,0
4742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5739,0.5994,0.0572
4743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5254,0.5994,0.2501
4744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4287,0.5994,0.4372
4745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3166,0.5994,0.5892
4746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3009,0.5994,0.6558
4747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2831,0.5994,0.6989
4748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3716,0.5994,0.7235
4749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.459,0.5994,0.7281
4750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,0.5994,0.7351
4751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5506,0.5994,0.6973
4752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6253,0.5994,0.6518
4753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6592,0.5994,0.5762
4754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47,0.5994,0.4147
4755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4147,0.5994,0.2445
4756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.369,0.5994,0
4757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3543,0.5994,0
4758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3282,0.5994,0
4759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4351,0.5994,0
4760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4984,0.5994,0
4761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5052,0.5994,0
4762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6091,0.5994,0
4763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5969,0.5994,0
4764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5178,0.5994,0
4765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4357,0.5994,0
4766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4955,0.5994,0.0009
4767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3125,0.5994,0.1858
4768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1696,0.5994,0.3346
4769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0994,0.5994,0.4522
4770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0908,0.5994,0.5077
4771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.116,0.5994,0.6057
4772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1941,0.5994,0.5942
4773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3079,0.5994,0.5814
4774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5184,0.5994,0.5821
4775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3986,0.5994,0.5592
4776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5044,0.5994,0.5498
4777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4043,0.5994,0.5258
4778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2077,0.5994,0.3638
4779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1563,0.5994,0.1856
4780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0974,0.5994,0
4781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1646,0.5994,0
4782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1349,0.5994,0
4783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1418,0.5994,0
4784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1328,0.5994,0
4785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1055,0.5994,0
4786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.177,0.5994,0
4787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2623,0.5994,0
4788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3788,0.5994,0
4789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4408,0.5994,0
4790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.532,0.5994,0
4791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2912,0.5994,0.2416
4792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0286,0.5994,0.4134
4793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0039,0.5994,0.5481
4794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004,0.5994,0.6142
4795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005,0.5994,0.5968
4796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0008,0.5994,0.6113
4797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.012,0.5994,0.689
4798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0304,0.5994,0.6927
4799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1677,0.5994,0.6603
4800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2353,0.5994,0.5936
4801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2059,0.5994,0.5147
4802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1193,0.5994,0.3643
4803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2933,0.5994,0.1853
4804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1479,0.5994,0
4805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1817,0.5994,0
4806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2465,0.5994,0
4807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1989,0.5994,0
4808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3956,0.5994,0
4809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.418,0.5994,0
4810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4511,0.5994,0
4811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4046,0.5994,0
4812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4563,0.5994,0
4813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.374,0.5994,0
4814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3364,0.5994,0
4815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1727,0.5994,0.222
4816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0225,0.5994,0.3976
4817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0423,0.5994,0.5329
4818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0263,0.5994,0.6004
4819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0163,0.5994,0.6432
4820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0272,0.5994,0.6822
4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0253,0.5994,0.6876
4822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0975,0.5994,0.705
4823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3317,0.5994,0.6425
4824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2596,0.5994,0.5426
4825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1807,0.5994,0.523
4826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1216,0.5994,0.3717
4827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0646,0.5994,0.1964
4828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0789,0.5994,0
4829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1651,0.5994,0
4830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1608,0.5994,0
4831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1884,0.5994,0
4832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1714,0.5994,0
4833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1731,0.5994,0
4834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1499,0.5994,0
4835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2304,0.5994,0
4836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3845,0.5994,0
4837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3389,0.5994,0
4838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2393,0.5994,0
4839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16,0.5994,0.2004
4840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0182,0.5994,0.3781
4841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0185,0.5994,0.5263
4842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0042,0.5994,0.5909
4843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0339,0.5994,0.6442
4844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1192,0.5994,0.6494
4845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2464,0.5994,0.6444
4846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2431,0.5994,0.6733
4847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.124,0.5994,0.6407
4848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0812,0.5994,0.5863
4849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0605,0.5994,0.4997
4850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2137,0.5994,0.3525
4851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1863,0.5994,0.1739
4852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1198,0.5994,0
4853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1341,0.5994,0
4854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1482,0.5994,0
4855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2165,0.5994,0
4856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006,0.5994,0
4857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0043,0.5994,0
4858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0369,0.5994,0
4859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0151,0.5994,0
4860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0074,0.5994,0
4861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0084,0.5994,0
4862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0041,0.5994,0
4863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0025,0.5994,0.202
4864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0441,0.5994,0.3659
4865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0274,0.5994,0.5019
4866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0924,0.5994,0.5703
4867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.146,0.5994,0.6233
4868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1238,0.5994,0.6358
4869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1477,0.5994,0.6479
4870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0832,0.5994,0.6479
4871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1841,0.5994,0.6161
4872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1474,0.5994,0.5529
4873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0315,0.5994,0.4753
4874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0018,0.5994,0.3351
4875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0451,0.5994,0.1586
4876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1343,0.5994,0
4877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1802,0.5994,0
4878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.293,0.5994,0
4879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3058,0.5994,0
4880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1864,0.5994,0
4881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0854,0.5994,0
4882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0406,0.5994,0
4883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0879,0.5994,0
4884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0251,0.5994,0
4885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0074,0.5994,0
4886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0467,0.5994,0
4887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0696,0.5994,0.2066
4888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5994,0.3774
4889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5994,0.5102
4890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0085,0.5994,0.5762
4891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0584,0.5994,0.623
4892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1433,0.5994,0.658
4893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073,0.5994,0.6669
4894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0594,0.5994,0.6646
4895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0885,0.5994,0.6298
4896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4484,0.5994,0.5839
4897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4752,0.5994,0.5051
4898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,0.5994,0.355
4899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3085,0.5994,0.1822
4900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3492,0.5994,0
4901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3314,0.5994,0
4902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4793,0.5994,0
4903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4704,0.5994,0
4904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6146,0.5994,0
4905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5416,0.5994,0
4906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4879,0.5994,0
4907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4192,0.5994,0
4908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4306,0.5994,0
4909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4421,0.5994,0
4910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.433,0.5992,0
4911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2968,0.599,0.2082
4912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1641,0.5989,0.3865
4913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0617,0.5987,0.5355
4914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0951,0.5986,0.6182
4915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2967,0.5984,0.6666
4916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3771,0.5983,0.6961
4917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4443,0.5981,0.7073
4918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4703,0.598,0.7132
4919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4304,0.5978,0.6816
4920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4389,0.5976,0.6292
4921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3947,0.5975,0.5508
4922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2523,0.5973,0.3958
4923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3318,0.5972,0.2201
4924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3344,0.597,0
4925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3534,0.5969,0
4926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3933,0.5967,0
4927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4656,0.5966,0
4928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5985,0.5964,0
4929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6317,0.5962,0
4930,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6117,0.5961,0
4931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6611,0.5959,0
4932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6737,0.5958,0
4933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5821,0.5956,0
4934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4894,0.5955,0
4935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4381,0.5953,0.2479
4936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2769,0.5952,0.4134
4937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1676,0.595,0.5651
4938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1328,0.5948,0.6378
4939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1351,0.5947,0.6028
4940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2957,0.5945,0.7158
4941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3088,0.5944,0.7171
4942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.544,0.5942,0.7185
4943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5828,0.5941,0.6966
4944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4156,0.5939,0.6473
4945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4307,0.5938,0.5697
4946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.238,0.5936,0.4065
4947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3623,0.5934,0.2251
4948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3457,0.5933,0
4949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2575,0.5931,0
4950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3727,0.593,0
4951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4468,0.5928,0
4952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4978,0.5927,0
4953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4668,0.5925,0
4954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4448,0.5924,0
4955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4037,0.5922,0
4956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5119,0.592,0
4957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.595,0.5919,0
4958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5326,0.5917,0
4959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4285,0.5916,0.2497
4960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1974,0.5914,0.4132
4961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1353,0.5913,0.5777
4962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1127,0.5911,0.6537
4963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.088,0.591,0.6936
4964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1228,0.5908,0.7142
4965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2428,0.5907,0.7214
4966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.356,0.5905,0.7457
4967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2746,0.5903,0.7026
4968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2737,0.5902,0.6503
4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2017,0.59,0.5729
4970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1687,0.5899,0.415
4971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2209,0.5897,0.2338
4972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2701,0.5896,0
4973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2591,0.5894,0
4974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3683,0.5893,0
4975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4349,0.5891,0
4976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4474,0.5889,0
4977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5452,0.5888,0
4978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6471,0.5886,0
4979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6115,0.5885,0
4980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5554,0.5883,0
4981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6296,0.5882,0
4982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5136,0.588,0
4983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4473,0.5879,0.2387
4984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3373,0.5877,0.4202
4985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2106,0.5875,0.5808
4986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2212,0.5874,0.6517
4987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21,0.5872,0.613
4988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3013,0.5871,0.7227
4989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3377,0.5869,0.7326
4990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2567,0.5868,0.7495
4991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1858,0.5866,0.7009
4992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1756,0.5865,0.649
