,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,solar_photovoltaic,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT
442,1,1,0.48,1,1,1,1,0.0172,1,1,0.6732,1,1,0.48,1,1,1,1,0.022109593,1,1,0.66134785,1,1,0.61,1,1,0.129968597,0.685499022,1,1,0.426,1,1,1,1,1,0.064365638,0.86619192,1,1,0.273,1,1,1,1,1,0.0032,0.5546,1,1,0.6675,1,1,0.388198743,0.626001265,1,1,0.7887,0.3705,0.9895,0.2935,0.5436,0.9162,0.9022,0.8971,0.9222,1,1,1,1,0.0089,0.0033,0.0359,0.8949,0.8953,0.9106,0.9114,0.8909,0.9295,0.9234,0.9086,0.9089,0.9094,1,1,1,1,0,0.0811,0.0037,0.2025,0.0752,0.0311,0.9404,0.9279,0.9385,0.931,0.9269,0.9341,0.9275,0.9252,1,1,1,1,0.1031,0.2942,0.1343,0.3222,0.194,0.1384,0.2915,0.9529,0.9235,0.8918,0.9802,0.9498,0.9022,0.8931,0.9193,0.9487,0.9085,0.9817,0.9008,1,1,1,1,0.2227,0.0285,0.0887,0.1825,0.6178,1,1,1,1,0.4118,0.5018,0.4058,0.1797,0.4623,0.2312,0.5216,0.9545,0.9258,0.9398,0.9164,0.8791,1,1,1,1,1,1,1,1,1
443,1,1,0.48,1,1,1,1,0.0305,1,1,0.6927,1,1,0.48,1,1,1,1,0.022135856,1,1,0.685608193,1,1,0.61,1,1,0.101767832,0.703679396,1,1,0.426333333,1,1,1,1,1,0.066835477,0.910879061,1,1,0.273,1,1,1,1,1,0.0004,0.6226,1,1,0.668,1,1,0.360795175,0.658982381,1,1,0.5715,0.466,0.8313,0.3987,0.5045,0.9284,0.9109,0.9074,0.9341,1,1,1,1,0.0176,0.016,0.0264,0.8982,0.9039,0.9254,0.9195,0.8927,0.939,0.926,0.9116,0.9214,0.9205,1,1,1,1,0.0012,0.0369,0.0018,0.1966,0.0497,0.0165,0.9385,0.9494,0.9374,0.9422,0.9509,0.9346,0.9336,0.9431,1,1,1,1,0.1303,0.2611,0.1454,0.2501,0.2114,0.0841,0.2272,0.9683,0.9327,0.8959,0.9953,0.9665,0.9017,0.8967,0.9264,0.9644,0.9122,0.9879,0.9065,1,1,1,1,0.3038,0.0215,0.1196,0.1148,0.7336,1,1,1,1,0.3189,0.4013,0.2724,0.1614,0.3794,0.2179,0.4992,0.8825,0.9516,0.9147,0.8991,0.8929,1,1,1,1,1,1,1,1,1
444,1,1,0.479,1,1,1,1,0.0361,1,1,0.7078,1,1,0.479,1,1,1,1,0.037976043,1,1,0.708715526,1,1,0.61,1,1,0.174076317,0.715375727,1,1,0.426333333,1,1,1,1,1,0.114135862,0.931192732,1,1,0.273,1,1,1,1,1,0.0001,0.6232,1,1,0.668,1,1,0.295627724,0.606490912,1,1,0.4274,0.74,0.658,0.6835,0.5403,0.9209,0.9045,0.894,0.9308,1,1,1,1,0.09,0.029,0.0922,0.9287,0.9273,0.9444,0.9398,0.9056,0.9547,0.9399,0.9249,0.9336,0.9362,1,1,1,1,0.038,0.0546,0.019,0.3002,0.0962,0.0271,0.9468,0.9612,0.9459,0.9474,0.962,0.9436,0.9384,0.9425,1,1,1,1,0.1045,0.4112,0.1456,0.3718,0.2399,0.1273,0.2855,0.9616,0.9391,0.9124,0.9787,0.9603,0.9037,0.9104,0.9416,0.9612,0.907,0.9789,0.9095,1,1,1,1,0.2813,0.0337,0.104,0.0493,0.8516,1,1,1,1,0.3128,0.3433,0.2968,0.2078,0.3496,0.2072,0.4977,0.8101,0.9565,0.8437,0.8561,0.9064,1,1,1,1,1,1,1,1,1
445,1,1,0.479,1,1,1,1,0.0655,1,1,0.7046,1,1,0.479,1,1,1,1,0.112315905,1,1,0.715068065,1,1,0.611,1,1,0.189716564,0.712929451,1,1,0.426333333,1,1,1,1,1,0.078305767,0.932377296,1,1,0.273,1,1,1,1,1,0.003,0.6961,1,1,0.6685,1,1,0.282917183,0.608850767,1,1,0.4159,0.9603,0.5508,0.9399,0.6168,0.9573,0.934,0.9098,0.9694,1,1,1,1,0.1943,0.0841,0.1958,0.9278,0.9217,0.9424,0.9375,0.9022,0.9516,0.9384,0.9304,0.9377,0.9286,1,1,1,1,0.1242,0.2003,0.0835,0.2621,0.1939,0.1266,0.9392,0.9687,0.9381,0.9423,0.9697,0.942,0.9354,0.9363,1,1,1,1,0.1125,0.2381,0.1514,0.2867,0.2104,0.2175,0.2627,0.9813,0.9423,0.9366,0.9794,0.9736,0.9134,0.9274,0.9513,0.9738,0.918,0.9813,0.924,1,1,1,1,0.2712,0.097,0.196,0.073,0.9044,1,1,1,1,0.1592,0.2492,0.2723,0.1942,0.3229,0.2806,0.487,0.7795,0.9368,0.7917,0.8023,0.8807,1,1,1,1,1,1,1,1,1
446,1,1,0.479,1,1,1,1,0.1087,1,1,0.7354,1,1,0.479,1,1,1,1,0.200713717,1,1,0.735961349,1,1,0.611,1,1,0.244480585,0.727064342,1,1,0.426666667,1,1,1,1,1,0.090553011,0.940581214,1,1,0.273,1,1,1,1,1,0.0033,0.7006,1,1,0.669,1,1,0.25497608,0.581150514,1,1,0.467,1,0.4739,1,0.7682,0.914,0.9052,0.8669,0.9536,1,1,1,1,0.2441,0.141,0.2708,0.9423,0.9398,0.9774,0.9696,0.9214,0.9833,0.971,0.9738,0.9718,0.9607,1,1,1,1,0.2506,0.174,0.1823,0.3955,0.2459,0.1877,0.9538,0.9862,0.9598,0.9606,0.977,0.9679,0.9493,0.9312,1,1,1,1,0.1729,0.1801,0.199,0.2875,0.2113,0.178,0.3085,0.9697,0.9777,0.9265,0.9672,0.9584,0.9248,0.9325,0.9756,0.9544,0.9402,0.9674,0.9383,1,1,1,1,0.3272,0.4755,0.3992,0.1588,0.8978,1,1,1,1,0.252,0.3094,0.3202,0.1922,0.35,0.2679,0.5035,0.7251,0.8944,0.7405,0.762,0.8464,1,1,1,1,1,1,1,1,1
447,1,1,0.479,1,1,1,1,0.2779,1,1,0.7051,1,1,0.479,1,1,1,1,0.268832917,1,1,0.690513308,1,1,0.611,1,1,0.245158751,0.693147457,1,1,0.426666667,1,1,1,1,1,0.12842596,0.882766603,1,1,0.273,1,1,1,1,1,0.0015,0.6596,1,1,0.669,1,1,0.254777509,0.531419575,1,1,0.9812,1,0.9001,1,0.9901,0.8998,0.8864,0.86,0.9312,1,1,1,1,0.3081,0.2184,0.3124,0.911,0.9152,0.9481,0.947,0.8925,0.9501,0.9334,0.9415,0.9358,0.9306,1,1,1,1,0.5339,0.2021,0.2678,0.3757,0.2678,0.2366,0.8925,0.9851,0.8729,0.9236,0.9468,0.8944,0.9145,0.8853,1,1,1,1,0.1792,0.3787,0.1933,0.4391,0.1896,0.4041,0.4351,0.9582,0.9405,0.9561,0.9541,0.9434,0.9085,0.95,0.9469,0.9365,0.9176,0.9495,0.9352,1,1,1,1,0.3668,0.6834,0.4255,0.2604,0.7933,1,1,1,1,0.1789,0.2379,0.2707,0.2712,0.3502,0.3174,0.5199,0.6274,0.7889,0.6631,0.707,0.7365,1,1,1,1,1,1,1,1,1
448,1,1,0.479,1,1,1,1,0.396,1,1,0.6751,1,1,0.479,1,1,1,1,0.294567565,1,1,0.655997142,1,1,0.611,1,1,0.219867344,0.640831408,1,1,0.427,1,1,1,1,1,0.145469619,0.777240946,1,1,0.273,1,1,1,1,1,0.0039,0.5364,1,1,0.6695,1,1,0.198217376,0.527482549,1,1,1,1,1,1,1,0.8609,0.8468,0.8348,0.8897,1,1,1,1,0.4236,0.2739,0.395,0.9048,0.9084,0.9322,0.9248,0.8864,0.9323,0.9295,0.9287,0.9171,0.9116,1,1,1,1,0.442,0.1898,0.2166,0.3371,0.3194,0.2563,0.7682,0.9511,0.7271,0.8981,0.9111,0.7672,0.8822,0.8452,1,1,1,1,0.1745,0.4816,0.2129,0.5042,0.2328,0.4343,0.4331,0.907,0.8906,0.9602,0.9181,0.8969,0.8993,0.9469,0.9325,0.8984,0.9069,0.8605,0.9298,1,1,1,1,0.3503,0.7559,0.5213,0.412,0.722,1,1,1,1,0.213,0.2709,0.3076,0.2517,0.3578,0.2668,0.5011,0.6558,0.6649,0.6031,0.6065,0.6767,1,1,1,1,1,1,1,1,1
449,1,1,0.479,1,1,1,1,0.3642,1,1,0.6283,1,1,0.479,1,1,1,1,0.336044856,1,1,0.586721143,1,1,0.611,1,1,0.157338342,0.485881083,1,1,0.426666667,1,1,1,1,1,0.149587958,0.635905629,1,1,0.273,1,1,1,1,1,0.0074,0.4156,1,1,0.6695,1,1,0.156338491,0.410072332,1,1,0.9133,1,0.9931,1,0.7861,0.743,0.759,0.7402,0.7752,1,1,1,1,0.4805,0.3203,0.4057,0.8418,0.8428,0.8683,0.8648,0.8175,0.8861,0.8794,0.8766,0.8908,0.8676,1,1,1,1,0.0709,0.2099,0.2081,0.3276,0.2504,0.2314,0.6097,0.8807,0.5616,0.8536,0.8484,0.5012,0.8246,0.7972,1,1,1,1,0.1283,0.4976,0.172,0.5511,0.2181,0.3652,0.4769,0.7373,0.815,0.8293,0.7831,0.7315,0.8032,0.818,0.8715,0.7286,0.8099,0.7111,0.8087,1,1,1,1,0.446,0.2665,0.2993,0.2266,0.6549,1,1,1,1,0.1537,0.1591,0.2275,0.3231,0.3201,0.2464,0.441,0.5095,0.5751,0.5078,0.5338,0.5801,1,1,1,1,1,1,1,1,1
450,1,1,0.479,1,1,1,1,0.4783,1,1,0.513,1,1,0.479,1,1,1,1,0.410644698,1,1,0.448057645,1,1,0.611,1,1,0.169060726,0.354279674,1,1,0.426666667,1,1,1,1,1,0.166426416,0.428313424,1,1,0.273,1,1,1,1,1,0.0129,0.2203,1,1,0.6695,1,1,0.186918322,0.258879835,1,1,0.8958,1,0.9295,1,0.8106,0.508,0.5525,0.5285,0.5498,1,1,1,1,0.4943,0.3558,0.4772,0.6676,0.6588,0.6969,0.6951,0.6417,0.7362,0.7197,0.7114,0.75,0.7269,1,1,1,1,0.4172,0.0831,0.3777,0.3282,0.1642,0.1156,0.3994,0.7048,0.3046,0.7377,0.6677,0.2781,0.7089,0.6223,1,1,1,1,0.1102,0.5367,0.1611,0.5609,0.197,0.2624,0.4987,0.4409,0.6618,0.6148,0.4782,0.4343,0.5936,0.6031,0.708,0.4251,0.5992,0.4373,0.591,1,1,1,1,0.2815,0.4915,0.3218,0.2428,0.5154,1,1,1,1,0.1541,0.1246,0.2017,0.3029,0.2805,0.2354,0.4047,0.3222,0.421,0.3078,0.3199,0.431,1,1,1,1,1,1,1,1,1
451,1,1,0.479,1,1,1,1,0.4034,1,1,0.3423,1,1,0.479,1,1,1,1,0.301880999,1,1,0.278187196,1,1,0.611,1,1,0.144860466,0.183058396,1,1,0.427,1,1,1,1,1,0.160452728,0.21016337,1,1,0.273,1,1,1,1,1,0.0771,0.0003,1,1,0.67,1,1,0.221462874,0.030868993,1,1,0.8128,1,0.7875,1,0.7308,0.0803,0.2379,0.2143,0.1927,1,1,1,1,0.4854,0.3499,0.4996,0.3905,0.3767,0.4314,0.4267,0.3708,0.4886,0.4692,0.4424,0.5145,0.4809,1,1,1,1,0.7664,0.1305,0.5078,0.2372,0.1288,0.1741,0.2434,0.4049,0.175,0.4698,0.3796,0.1358,0.4903,0.2912,1,1,1,1,0.3007,0.5335,0.2831,0.5193,0.3006,0.186,0.4243,0,0.4012,0.2928,0.0354,0,0.2685,0.2834,0.4326,0,0.2836,0.0265,0.2678,1,1,1,1,0.3743,0.4405,0.2877,0.2586,0.294,1,1,1,1,0.179,0.1094,0.1989,0.3138,0.2431,0.2439,0.2632,0.0281,0.112,0.0199,0.0254,0.1141,1,1,1,1,1,1,1,1,1
452,1,1,0.479,1,1,1,1,0.4482,1,1,0.1044,1,1,0.479,1,1,1,1,0.315645124,1,1,0.016549462,1,1,0.611,1,1,0.151077496,0.010417272,1,1,0.427,1,1,1,1,1,0.153222823,0,1,1,0.273,1,1,1,1,1,0.2654,0,1,1,0.67,1,1,0.181485783,0,1,1,0.8982,1,0.8339,1,0.8412,0,0,0,0,1,1,1,1,0.5132,0.3487,0.5194,0,0,0,0,0,0.0205,0,0,0.0583,0.0149,1,1,1,1,0.512,0.2003,0.5269,0.219,0.1654,0.2587,0.0849,0,0.0399,0.0318,0,0.0256,0.0441,0,1,1,1,1,0.4442,0.5035,0.446,0.5142,0.4417,0.1875,0.5021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4968,0.3791,0.2664,0.2901,0.0257,1,1,1,1,0.0511,0.0979,0.1512,0.2716,0.2422,0.2414,0.2262,0,0,0,0,0,1,1,1,1,1,1,1,1,1
453,1,1,0.479,1,1,1,1,0.7011,1,1,0,1,1,0.479,1,1,1,1,0.510328615,1,1,0,1,1,0.611,1,1,0.254903195,0,1,1,0.427,1,1,1,1,1,0.16042962,0,1,1,0.273,1,1,1,1,1,0.5246,0,1,1,0.67,1,1,0.17247234,0,1,1,0.8449,1,0.8865,1,0.8364,0,0,0,0,1,1,1,1,0.5623,0.3768,0.5632,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6019,0.2426,0.5882,0.2275,0.2041,0.3447,0,0,0,0,0,0,0,0,1,1,1,1,0.6939,0.5178,0.6897,0.5037,0.6175,0.1833,0.5248,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4901,0.2073,0.1894,0.2007,0,1,1,1,1,0.0518,0.1323,0.1838,0.3266,0.2364,0.2724,0.1671,0,0,0,0,0,1,1,1,1,1,1,1,1,1
454,1,1,0.478,1,1,1,1,0.5845,1,1,0,1,1,0.478,1,1,1,1,0.692278877,1,1,0,1,1,0.611,1,1,0.222640348,0,1,1,0.427333333,1,1,1,1,1,0.174945541,0,1,1,0.273,1,1,1,1,1,0.4326,0,1,1,0.6705,1,1,0.17250821,0,1,1,0.6478,1,0.7406,1,0.5947,0,0,0,0,1,1,1,1,0.5622,0.3795,0.5799,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7096,0.2098,0.5055,0.2644,0.1752,0.3489,0,0,0,0,0,0,0,0,1,1,1,1,0.7677,0.4697,0.7215,0.5222,0.6731,0.2399,0.5204,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3972,0.051,0.1176,0.1469,0,1,1,1,1,0.0621,0.1531,0.2039,0.2635,0.2013,0.2435,0.1118,0,0,0,0,0,1,1,1,1,1,1,1,1,1
455,1,1,0.478,1,1,1,1,0.5749,1,1,0,1,1,0.478,1,1,1,1,0.767912803,1,1,0,1,1,0.612,1,1,0.273097517,0,1,1,0.427333333,1,1,1,1,1,0.127474526,0,1,1,0.273,1,1,1,1,1,0.2714,0,1,1,0.671,1,1,0.142391135,0,1,1,0.4743,1,0.5964,1,0.4768,0,0,0,0,1,1,1,1,0.56,0.3832,0.5762,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7144,0.207,0.5815,0.2776,0.1376,0.3698,0,0,0,0,0,0,0,0,1,1,1,1,0.7525,0.3145,0.7114,0.4598,0.6811,0.2409,0.4665,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.353,0.0206,0.0724,0.0844,0,1,1,1,1,0.0586,0.1589,0.1654,0.1477,0.1385,0.1749,0.0722,0,0,0,0,0,1,1,1,1,1,1,1,1,1
456,1,1,0.478,1,1,1,1,0.6389,1,1,0,1,1,0.478,1,1,1,1,0.764145901,1,1,0,1,1,0.612,1,1,0.310452752,0,1,1,0.427666667,1,1,1,1,1,0.138098574,0,1,1,0.273,1,1,1,1,1,0.1695,0,1,1,0.6715,1,1,0.230214152,0,1,1,0.3402,1,0.4477,1,0.4087,0,0,0,0,1,1,1,1,0.5725,0.3579,0.604,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7789,0.206,0.667,0.3231,0.1657,0.3675,0,0,0,0,0,0,0,0,1,1,1,1,0.752,0.2447,0.7142,0.3159,0.6922,0.2091,0.4118,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2939,0.0251,0.1022,0.0755,0,1,1,1,1,0.15,0.1895,0.1911,0.1353,0.1762,0.244,0.1049,0,0,0,0,0,1,1,1,1,1,1,1,1,1
457,1,1,0.478,1,1,1,1,0.6898,1,1,0,1,1,0.478,1,1,1,1,0.745049888,1,1,0,1,1,0.612,1,1,0.302835461,0,1,1,0.427666667,1,1,1,1,1,0.116134999,0,1,1,0.273,1,1,1,1,1,0.1464,0,1,1,0.6715,1,1,0.205999463,0,1,1,0.2372,1,0.3025,1,0.3406,0,0,0,0,1,1,1,1,0.5215,0.3654,0.5324,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.757,0.2497,0.6413,0.3446,0.2098,0.379,0,0,0,0,0,0,0,0,1,1,1,1,0.7878,0.1769,0.7734,0.2774,0.7457,0.2507,0.3171,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3194,0.1508,0.2217,0.1115,0,1,1,1,1,0.213,0.226,0.2436,0.1171,0.2135,0.2173,0.1803,0,0,0,0,0,1,1,1,1,1,1,1,1,1
458,1,1,0.478,1,1,1,1,0.7856,1,1,0,1,1,0.478,1,1,1,1,0.778803761,1,1,0,1,1,0.612,1,1,0.288827399,0,1,1,0.427666667,1,1,1,1,1,0.109555533,0,1,1,0.273,1,1,1,1,1,0.2026,0,1,1,0.6715,1,1,0.175687094,0,1,1,0.2344,1,0.2287,1,0.3385,0,0,0,0,1,1,1,1,0.4995,0.3149,0.5121,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7009,0.2104,0.5444,0.3594,0.1809,0.3946,0,0,0,0,0,0,0,0,1,1,1,1,0.7974,0.1247,0.7889,0.2105,0.7579,0.3301,0.2617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2626,0.3637,0.3953,0.1913,0,1,1,1,1,0.3803,0.3365,0.3678,0.1113,0.2994,0.1824,0.3142,0,0,0,0,0,1,1,1,1,1,1,1,1,1
459,1,1,0.478,1,1,1,1,0.6008,1,1,0,1,1,0.478,1,1,1,1,0.792717229,1,1,0,1,1,0.612,1,1,0.26135015,0,1,1,0.427666667,1,1,1,1,1,0.093464627,0,1,1,0.272,1,1,1,1,1,0.3827,0,1,1,0.672,1,1,0.171524812,0,1,1,0.3792,1,0.3562,1,0.5625,0,0,0,0,1,1,1,1,0.471,0.2963,0.523,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7014,0.2179,0.503,0.3502,0.14,0.3883,0,0,0,0,0,0,0,0,1,1,1,1,0.7853,0.1384,0.7573,0.2205,0.7221,0.362,0.2687,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2603,0.6026,0.4678,0.3116,0,1,1,1,1,0.5891,0.4968,0.5218,0.1502,0.428,0.1759,0.4471,0,0,0,0,0,1,1,1,1,1,1,1,1,1
460,1,1,0.478,1,1,1,1,0.7068,1,1,0,1,1,0.478,1,1,1,1,0.811165844,1,1,0,1,1,0.612,1,1,0.260162354,0,1,1,0.427666667,1,1,1,1,1,0.103205143,0,1,1,0.272,1,1,1,1,1,0.3653,0,1,1,0.672,1,1,0.145751343,0,1,1,0.5423,1,0.4593,1,0.6736,0,0,0,0,1,1,1,1,0.4814,0.3036,0.531,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5563,0.2755,0.4655,0.2988,0.1156,0.4088,0,0,0,0,0,0,0,0,1,1,1,1,0.787,0.1744,0.761,0.199,0.7302,0.3128,0.272,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.282,0.4597,0.3409,0.2801,0,1,1,1,1,0.646,0.5153,0.5317,0.1694,0.4307,0.1556,0.4839,0,0,0,0,0,1,1,1,1,1,1,1,1,1
461,1,1,0.478,1,1,1,1,0.5195,1,1,0,1,1,0.478,1,1,1,1,0.814676185,1,1,0,1,1,0.612,1,1,0.295917794,0.001078182,1,1,0.427666667,1,1,1,1,1,0.085116138,0.000103233,1,1,0.272,1,1,1,1,1,0.2812,0,1,1,0.672,1,1,0.124132903,0.110408987,1,1,0.9474,1,0.9413,1,0.9826,0.1805,0.0339,0.1643,0.0706,1,1,1,1,0.4834,0.2549,0.5072,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.579,0.3526,0.4801,0.2849,0.1513,0.357,0,0,0,0,0,0,0,0,1,1,1,1,0.7731,0.1996,0.7213,0.204,0.6787,0.3058,0.286,0,0,0,0,0,0,0,0,0,0,0.0003,0,1,1,1,1,0.3393,0.5861,0.368,0.2937,0,1,1,1,1,0.5972,0.4843,0.4959,0.1873,0.4271,0.1279,0.503,0.2057,0.2345,0.2,0.1945,0.2351,1,1,1,1,1,1,1,1,1
462,1,1,0.478,1,1,1,1,0.5226,1,1,0.1164,1,1,0.478,1,1,1,1,0.805890367,1,1,0.150883778,1,1,0.612,1,1,0.19638294,0.226706106,1,1,0.428,1,1,1,1,1,0.052240502,0.266930989,1,1,0.272,1,1,1,1,1,0.2271,0,1,1,0.6725,1,1,0.106054857,0.380309189,1,1,1,1,1,1,1,0.5473,0.4853,0.5334,0.5131,1,1,1,1,0.4479,0.2447,0.4509,0.258,0.2817,0.2717,0.2724,0.1805,0.2125,0.2226,0.1743,0.0905,0.1819,1,1,1,1,0.6299,0.3818,0.4498,0.2469,0.249,0.4101,0.2863,0.2518,0.2696,0.2659,0.1794,0.2661,0.3115,0.2046,1,1,1,1,0.7702,0.1457,0.7304,0.1771,0.6846,0.3243,0.2579,0.4205,0.3094,0.2833,0.4638,0.414,0.3226,0.3009,0.2959,0.4167,0.3254,0.4677,0.2998,1,1,1,1,0.3572,0.5351,0.3004,0.3202,0.0508,1,1,1,1,0.488,0.4429,0.4503,0.2083,0.4005,0.1032,0.4306,0.5543,0.5851,0.554,0.5375,0.5872,1,1,1,1,1,1,1,1,1
463,1,1,0.478,1,1,1,1,0.4863,1,1,0.3606,1,1,0.478,1,1,1,1,0.80052916,1,1,0.346440061,1,1,0.612,1,1,0.142270392,0.380847373,1,1,0.428,1,1,1,1,1,0.035315124,0.480204558,1,1,0.272,1,1,1,1,1,0.1806,0.0208,1,1,0.6725,1,1,0.038015055,0.571229624,1,1,1,1,0.9946,1,0.9828,0.7658,0.718,0.7421,0.7445,1,1,1,1,0.4414,0.2639,0.348,0.5642,0.5611,0.5832,0.5823,0.5116,0.5593,0.5605,0.5486,0.524,0.5402,1,1,1,1,0.5635,0.4759,0.375,0.2046,0.215,0.403,0.6029,0.4458,0.6054,0.633,0.4689,0.5957,0.6176,0.4653,1,1,1,1,0.7171,0.1055,0.5948,0.0983,0.5011,0.3904,0.1572,0.7017,0.6145,0.4774,0.7292,0.6961,0.5966,0.5091,0.6032,0.6945,0.6192,0.735,0.5592,1,1,1,1,0.3845,0.4131,0.2995,0.3569,0.4812,1,1,1,1,0.2762,0.2129,0.2297,0.1449,0.2215,0.0582,0.2218,0.7795,0.8138,0.7792,0.7719,0.8153,1,1,1,1,1,1,1,1,1
464,1,1,0.477,1,1,1,1,0.5412,1,1,0.5287,1,1,0.477,1,1,1,1,0.74608683,1,1,0.495148252,1,1,0.613,1,1,0.151726945,0.517095598,1,1,0.428333333,1,1,1,1,1,0.010048022,0.671904291,1,1,0.272,1,1,1,1,1,0.1484,0.3093,1,1,0.6735,1,1,0.07767204,0.654489664,1,1,1,1,0.9903,1,0.9606,0.8851,0.8462,0.8565,0.884,1,1,1,1,0.3264,0.1492,0.2105,0.7589,0.7568,0.78,0.7755,0.7037,0.7832,0.7568,0.7501,0.7322,0.7578,1,1,1,1,0.049,0.4063,0.0809,0.1673,0.0715,0.3005,0.8011,0.5957,0.8003,0.7745,0.6587,0.792,0.7348,0.6711,1,1,1,1,0.582,0.0724,0.4218,0.0512,0.2981,0.1874,0.0575,0.8805,0.8068,0.6805,0.8766,0.8772,0.8053,0.7048,0.7982,0.8743,0.8086,0.8849,0.7076,1,1,1,1,0.2782,0.4309,0.386,0.3593,0.7356,1,1,1,1,0.1524,0.1596,0.1281,0.1226,0.1403,0.0989,0.1784,0.9179,0.925,0.9031,0.8917,0.919,1,1,1,1,1,1,1,1,1
