,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
2394,0.4564,1,0.015388956,1,1,1,1,1,0.437,1,0.0,1,1,1,0.2485,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2395,0.6443,1,0.015364931,1,1,1,1,1,0.556,1,0.0,1,1,1,0.5951,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2396,0.7174,1,0.015340906,1,1,1,1,1,0.5666,1,0.0,1,1,1,0.5795,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2397,0.7993,1,0.015316881,1,1,1,1,1,0.5469,1,0.0,1,1,1,0.7082,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2398,0.8489,1,0.015292856,1,1,1,1,1,0.6128,1,0.0,1,1,1,0.723,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2399,0.8456,1,0.015268831,1,1,1,1,1,0.7433,1,0.0,1,1,1,0.7146,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2400,0.8617,1,0.015244806,1,1,1,1,1,0.7224,1,0.0,1,1,1,0.6845,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2401,0.863,1,0.015220781,1,1,1,1,1,0.673,1,0.0,1,1,1,0.64,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2402,0.855,1,0.015196755,1,1,1,1,1,0.6203,1,0.0,1,1,1,0.4939,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2403,0.7953,1,0.01517273,1,1,1,1,1,0.5338,1,0.0,1,1,1,0.5306,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2404,0.7132,1,0.015148705,1,1,1,1,1,0.4919,1,0.0,1,1,1,0.5529,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2405,0.7208,1,0.01512468,1,1,1,1,1,0.5283,1,0.0,1,1,1,0.6588,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2406,0.5176,1,0.015100655,1,1,1,1,1,0.4776,1,0.0,1,1,1,0.6557,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2407,0.4809,1,0.01507663,1,1,1,1,1,0.5092,1,0.0769,1,1,1,0.6643,0.1539,1,1,1,1,1,1,0.0673,0.0719,0.0969,0.0197,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.2212,0.05,1,1,1,1,1,1,1,1,1,1,1,1,0.1991,0.0395,1,1
2408,0.5026,1,0.015052605,1,1,1,1,1,0.5101,1,0.3433,1,1,1,0.767,0.4388,1,1,1,1,1,1,0.53,0.5309,0.5341,0.5025,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.5776,0.2962,1,1,1,1,1,1,1,1,1,1,1,1,0.5652,0.5531,1,1
2409,0.5264,1,0.01502858,1,1,1,1,1,0.4532,1,0.5337,1,1,1,0.704,0.6073,1,1,1,1,1,1,0.7725,0.772,0.7755,0.7482,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.7978,0.561,1,1,1,1,1,1,1,1,1,1,1,1,0.7886,0.7819,1,1
2410,0.4516,1,0.015004555,1,1,1,1,1,0.3623,1,0.6619,1,1,1,0.6062,0.7165,1,1,1,1,1,1,0.9351,0.9322,0.9269,0.9004,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.9325,0.7224,1,1,1,1,1,1,1,1,1,1,1,1,0.9312,0.9295,1,1
2411,0.2883,1,0.014980529,1,1,1,1,1,0.2536,1,0.6649,1,1,1,0.3774,0.7769,1,1,1,1,1,1,1.0,1.0,0.997,0.9773,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.9921,0.747,1,1,1,1,1,1,1,1,1,1,1,1,0.9986,0.9944,1,1
2412,0.1949,1,0.014956504,1,1,1,1,1,0.1855,1,0.5713,1,1,1,0.3536,0.7912,1,1,1,1,1,1,1.0,1.0,0.9977,0.9913,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.9976,0.7166,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9958,1,1
2413,0.1587,1,0.014932479,1,1,1,1,1,0.1343,1,0.5974,1,1,1,0.286,0.7661,1,1,1,1,1,1,1.0,1.0,0.9979,0.9619,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.9799,0.6871,1,1,1,1,1,1,1,1,1,1,1,1,0.9964,0.9874,1,1
2414,0.098,1,0.014908454,1,1,1,1,1,0.0825,1,0.5408,1,1,1,0.1631,0.6984,1,1,1,1,1,1,0.9275,0.9254,0.9212,0.8566,1,1,1,1,1,1,1,1,0.97,1.0,1.0,0.8823,0.6103,1,1,1,1,1,1,1,1,1,1,1,1,0.9121,0.9106,1,1
2415,0.0673,1,0.014884429,1,1,1,1,1,0.1469,1,0.4515,1,1,1,0.1674,0.5596,1,1,1,1,1,1,0.753,0.7504,0.7487,0.7311,1,1,1,1,1,1,1,1,0.8759,1.0,0.953,0.701,0.4459,1,1,1,1,1,1,1,1,1,1,1,1,0.7417,0.7447,1,1
2416,0.0526,1,0.014860404,1,1,1,1,1,0.1814,1,0.2793,1,1,1,0.1701,0.352,1,1,1,1,1,1,0.4695,0.4662,0.4667,0.4654,1,1,1,1,1,1,1,1,0.8366,0.9427,0.9176,0.4064,0.2326,1,1,1,1,1,1,1,1,1,1,1,1,0.4708,0.4825,1,1
2417,0.049,1,0.014836379,1,1,1,1,1,0.1686,1,0.0,1,1,1,0.1777,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4881,0.5746,0.5765,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2418,0.0511,1,0.014812354,1,1,1,1,1,0.1777,1,0.0,1,1,1,0.1572,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4435,0.7295,0.6018,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2419,0.0809,1,0.014788329,1,1,1,1,1,0.2241,1,0.0,1,1,1,0.1109,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.377,0.6637,0.519,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2420,0.0882,1,0.014764304,1,1,1,1,1,0.306,1,0.0,1,1,1,0.0962,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1518,0.2568,0.1923,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2421,0.1769,1,0.014740278,1,1,1,1,1,0.2729,1,0.0,1,1,1,0.1111,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0814,0.1368,0.0948,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2422,0.2405,1,0.014716253,1,1,1,1,1,0.3674,1,0.0,1,1,1,0.1684,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2818,0.0422,0.1264,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2423,0.2986,1,0.014692228,1,1,1,1,1,0.3748,1,0.0,1,1,1,0.1546,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4291,0.4445,0.3129,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2424,0.3999,1,0.014668203,1,1,1,1,1,0.4126,1,0.0,1,1,1,0.1244,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4506,0.6099,0.5169,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2425,0.5353,1,0.014644178,1,1,1,1,1,0.4787,1,0.0,1,1,1,0.0576,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8632,0.8985,0.8393,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2426,0.526,1,0.014620153,1,1,1,1,1,0.4379,1,0.0,1,1,1,0.0413,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,0.9991,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2427,0.6108,1,0.014596128,1,1,1,1,1,0.467,1,0.0,1,1,1,0.034,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2428,0.6797,1,0.014572103,1,1,1,1,1,0.4011,1,0.0,1,1,1,0.0362,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2429,0.6683,1,0.014548078,1,1,1,1,1,0.364,1,0.0,1,1,1,0.0635,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2430,0.7311,1,0.014524052,1,1,1,1,1,0.2601,1,0.0,1,1,1,0.0905,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2431,0.6672,1,0.014500027,1,1,1,1,1,0.207,1,0.1831,1,1,1,0.2008,0.1665,1,1,1,1,1,1,0.0381,0.048,0.0598,0.0116,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.2884,0.3092,1,1,1,1,1,1,1,1,1,1,1,1,0.2107,0.2218,1,1
2432,0.6082,1,0.014476002,1,1,1,1,1,0.154,1,0.4426,1,1,1,0.183,0.4391,1,1,1,1,1,1,0.3672,0.352,0.3697,0.2248,1,1,1,1,1,1,1,1,0.95,0.9839,0.9722,0.6257,0.6353,1,1,1,1,1,1,1,1,1,1,1,1,0.5677,0.5799,1,1
2433,0.602,1,0.014451977,1,1,1,1,1,0.064,1,0.6085,1,1,1,0.1975,0.6103,1,1,1,1,1,1,0.4067,0.4909,0.5955,0.488,1,1,1,1,1,1,1,1,0.7636,0.8074,0.8068,0.8309,0.8378,1,1,1,1,1,1,1,1,1,1,1,1,0.7903,0.7976,1,1
2434,0.4424,1,0.014427952,1,1,1,1,1,0.0319,1,0.7127,1,1,1,0.2292,0.7166,1,1,1,1,1,1,0.677,0.6852,0.6398,0.5721,1,1,1,1,1,1,1,1,0.5108,0.4835,0.5339,0.9481,0.951,1,1,1,1,1,1,1,1,1,1,1,1,0.9302,0.9357,1,1
2435,0.2074,1,0.014403927,1,1,1,1,1,0.0111,1,0.7454,1,1,1,0.1723,0.7545,1,1,1,1,1,1,0.7095,0.7241,0.6787,0.4969,1,1,1,1,1,1,1,1,0.289,0.2539,0.2889,0.9864,0.9956,1,1,1,1,1,1,1,1,1,1,1,1,0.9838,0.9745,1,1
2436,0.1519,1,0.014379902,1,1,1,1,1,0.0098,1,0.7301,1,1,1,0.2243,0.7694,1,1,1,1,1,1,0.7883,0.7409,0.6251,0.5564,1,1,1,1,1,1,1,1,0.1561,0.1278,0.1533,0.9712,0.9979,1,1,1,1,1,1,1,1,1,1,1,1,0.9954,0.9892,1,1
2437,0.1722,1,0.014355877,1,1,1,1,1,0.0048,1,0.7143,1,1,1,0.2168,0.7486,1,1,1,1,1,1,0.8953,0.8788,0.7943,0.6567,1,1,1,1,1,1,1,1,0.2522,0.2444,0.2484,0.9346,0.9689,1,1,1,1,1,1,1,1,1,1,1,1,0.9699,0.9422,1,1
2438,0.1391,1,0.014331852,1,1,1,1,1,0.0072,1,0.6066,1,1,1,0.2107,0.6806,1,1,1,1,1,1,0.8686,0.8476,0.7752,0.6358,1,1,1,1,1,1,1,1,0.2644,0.2861,0.2684,0.7699,0.8778,1,1,1,1,1,1,1,1,1,1,1,1,0.8845,0.8852,1,1
2439,0.124,1,0.014307827,1,1,1,1,1,0.0039,1,0.4867,1,1,1,0.1563,0.5537,1,1,1,1,1,1,0.6404,0.6254,0.6396,0.5195,1,1,1,1,1,1,1,1,0.2316,0.2601,0.2431,0.5974,0.7035,1,1,1,1,1,1,1,1,1,1,1,1,0.7259,0.7299,1,1
2440,0.2074,1,0.014283801,1,1,1,1,1,0.0118,1,0.2871,1,1,1,0.1799,0.3378,1,1,1,1,1,1,0.368,0.3528,0.3794,0.2444,1,1,1,1,1,1,1,1,0.1278,0.1193,0.1302,0.3486,0.4217,1,1,1,1,1,1,1,1,1,1,1,1,0.4541,0.4737,1,1
2441,0.2769,1,0.014259776,1,1,1,1,1,0.0274,1,0.0,1,1,1,0.1755,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0262,0.0138,0.0234,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2442,0.4864,1,0.014235751,1,1,1,1,1,0.0364,1,0.0,1,1,1,0.2845,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0007,0.0,0.0002,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2443,0.5678,1,0.014211726,1,1,1,1,1,0.0496,1,0.0,1,1,1,0.4159,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0224,0.0122,0.0196,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2444,0.6484,1,0.014187701,1,1,1,1,1,0.093,1,0.0,1,1,1,0.5384,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.042,0.0188,0.0278,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2445,0.6653,1,0.014163676,1,1,1,1,1,0.084,1,0.0,1,1,1,0.6234,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0536,0.0246,0.0402,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2446,0.7044,1,0.014139651,1,1,1,1,1,0.1021,1,0.0,1,1,1,0.7414,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0306,0.0359,0.0339,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2447,0.6508,1,0.014115626,1,1,1,1,1,0.1004,1,0.0,1,1,1,0.7462,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2448,0.6102,1,0.014091601,1,1,1,1,1,0.0833,1,0.0,1,1,1,0.7253,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0002,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2449,0.5975,1,0.014067575,1,1,1,1,1,0.084,1,0.0,1,1,1,0.7272,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0012,0.0008,0.0011,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2450,0.588,1,0.01404355,1,1,1,1,1,0.0947,1,0.0,1,1,1,0.6942,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0006,0.0,0.0001,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2451,0.5455,1,0.014019525,1,1,1,1,1,0.0791,1,0.0,1,1,1,0.7427,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0106,0.0195,0.0112,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2452,0.5929,1,0.0139955,1,1,1,1,1,0.103,1,0.0,1,1,1,0.7867,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2453,0.539,1,0.013971475,1,1,1,1,1,0.1324,1,0.0,1,1,1,0.7739,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2454,0.7002,1,0.01394745,1,1,1,1,1,0.1324,1,0.0,1,1,1,0.7078,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0023,0.0,0.0003,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2455,0.3054,1,0.013923425,1,1,1,1,1,0.0278,1,0.1689,1,1,1,0.2033,0.1582,1,1,1,1,1,1,0.0103,0.0229,0.0423,0.0148,1,1,1,1,1,1,1,1,0.0871,0.0439,0.0603,0.2817,0.2919,1,1,1,1,1,1,1,1,1,1,1,1,0.2107,0.2091,1,1
2456,0.2996,1,0.0138994,1,1,1,1,1,0.0466,1,0.4201,1,1,1,0.2071,0.4019,1,1,1,1,1,1,0.257,0.2873,0.3396,0.3125,1,1,1,1,1,1,1,1,0.056,0.0176,0.0264,0.6114,0.5899,1,1,1,1,1,1,1,1,1,1,1,1,0.5464,0.5351,1,1
2457,0.3369,1,0.013875375,1,1,1,1,1,0.0706,1,0.562,1,1,1,0.2043,0.5651,1,1,1,1,1,1,0.5571,0.5862,0.5888,0.5677,1,1,1,1,1,1,1,1,0.0576,0.0482,0.0567,0.8094,0.7223,1,1,1,1,1,1,1,1,1,1,1,1,0.7483,0.7381,1,1
2458,0.2649,1,0.013851349,1,1,1,1,1,0.096,1,0.6781,1,1,1,0.4096,0.6738,1,1,1,1,1,1,0.7632,0.7843,0.7861,0.7321,1,1,1,1,1,1,1,1,0.1243,0.1222,0.1292,0.9218,0.8218,1,1,1,1,1,1,1,1,1,1,1,1,0.8792,0.8681,1,1
2459,0.1432,1,0.013827324,1,1,1,1,1,0.1929,1,0.7177,1,1,1,0.2731,0.721,1,1,1,1,1,1,0.8725,0.8739,0.8414,0.7974,1,1,1,1,1,1,1,1,0.3391,0.3889,0.3987,0.9766,0.8579,1,1,1,1,1,1,1,1,1,1,1,1,0.9352,0.9263,1,1
2460,0.1251,1,0.013803299,1,1,1,1,1,0.0756,1,0.7187,1,1,1,0.1489,0.7324,1,1,1,1,1,1,0.8511,0.8694,0.8384,0.8078,1,1,1,1,1,1,1,1,0.1964,0.2584,0.2378,0.9767,0.864,1,1,1,1,1,1,1,1,1,1,1,1,0.9434,0.8985,1,1
2461,0.1195,1,0.013779274,1,1,1,1,1,0.134,1,0.6863,1,1,1,0.1162,0.6848,1,1,1,1,1,1,0.7474,0.7795,0.8222,0.8117,1,1,1,1,1,1,1,1,0.4241,0.5648,0.4959,0.9181,0.863,1,1,1,1,1,1,1,1,1,1,1,1,0.8956,0.8416,1,1
2462,0.1851,1,0.013755249,1,1,1,1,1,0.1544,1,0.6213,1,1,1,0.0816,0.6156,1,1,1,1,1,1,0.6579,0.6779,0.7376,0.71,1,1,1,1,1,1,1,1,0.2322,0.3573,0.3588,0.8243,0.7483,1,1,1,1,1,1,1,1,1,1,1,1,0.8005,0.7221,1,1
2463,0.2697,1,0.013731224,1,1,1,1,1,0.1544,1,0.4792,1,1,1,0.0566,0.4964,1,1,1,1,1,1,0.5337,0.5225,0.5804,0.5761,1,1,1,1,1,1,1,1,0.1542,0.2591,0.2636,0.6523,0.605,1,1,1,1,1,1,1,1,1,1,1,1,0.6477,0.5898,1,1
2464,0.2953,1,0.013707199,1,1,1,1,1,0.2012,1,0.2648,1,1,1,0.0447,0.2884,1,1,1,1,1,1,0.3021,0.2836,0.3075,0.2701,1,1,1,1,1,1,1,1,0.1433,0.241,0.2122,0.3623,0.3628,1,1,1,1,1,1,1,1,1,1,1,1,0.3736,0.3133,1,1
2465,0.2153,1,0.013683174,1,1,1,1,1,0.1229,1,0.0,1,1,1,0.0276,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2108,0.3953,0.3161,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2466,0.3776,1,0.013659149,1,1,1,1,1,0.2537,1,0.0,1,1,1,0.064,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8413,0.8764,0.8181,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2467,0.479,1,0.013635124,1,1,1,1,1,0.2931,1,0.0,1,1,1,0.1677,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9558,0.9698,0.9624,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2468,0.447,1,0.013611098,1,1,1,1,1,0.2334,1,0.0,1,1,1,0.2513,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8933,0.8658,0.8561,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2469,0.4798,1,0.013587073,1,1,1,1,1,0.1953,1,0.0,1,1,1,0.2421,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9525,0.8566,0.9101,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2470,0.4209,1,0.013563048,1,1,1,1,1,0.3742,1,0.0,1,1,1,0.3529,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2471,0.3787,1,0.013539023,1,1,1,1,1,0.4081,1,0.0,1,1,1,0.3989,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2472,0.3646,1,0.013514998,1,1,1,1,1,0.3382,1,0.0,1,1,1,0.4467,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2473,0.343,1,0.013490973,1,1,1,1,1,0.3486,1,0.0,1,1,1,0.4435,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2474,0.3844,1,0.013466948,1,1,1,1,1,0.4107,1,0.0,1,1,1,0.5132,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2475,0.4495,1,0.013442923,1,1,1,1,1,0.3869,1,0.0,1,1,1,0.5193,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2476,0.4256,1,0.013418898,1,1,1,1,1,0.3351,1,0.0,1,1,1,0.5054,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
2477,0.4069,1,0.013394872,1,1,1,1,1,0.3582,1,0.0,1,1,1,0.4624,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
