Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Time_index,Load_MW_z8,Load_MW_z12,Load_MW_z5,Load_MW_z6,Load_MW_z9,Load_MW_z7,Load_MW_z1,Load_MW_z4,Load_MW_z3,Load_MW_z2,Load_MW_z11,Load_MW_z10
,,,,170,10330.64859,9274.775644,2780.403732,1714.900087,2931.600537,4560.969279,15593.4183,23670.29101,2865.499372,14906.54657,3566.536702,2245.574737
,,,,171,10229.08626,9106.025277,2745.859537,1681.730454,2899.869054,4570.237025,15940.79693,23393.20933,2923.585863,15228.74507,3526.841179,2205.475188
,,,,172,10079.60291,8891.812976,2697.881487,1644.452196,2849.897364,4519.099684,15665.61659,22899.57304,2873.062717,14969.67529,3479.267155,2175.476281
,,,,173,9890.185378,8545.43634,2633.237378,1603.165523,2776.396886,4489.765874,15301.49925,22327.87287,2803.580786,14635.37543,3394.017736,2099.216434
,,,,174,9465.695837,8061.374991,2509.504513,1542.738669,2622.164607,4404.53887,14744.08007,21495.52553,2698.7024,14109.36999,3288.36502,2039.117614
,,,,175,8993.39321,7787.196235,2370.115653,1458.161116,2454.33312,4265.98578,13841.90399,20211.42983,2524.342083,13307.55455,3079.887769,1960.938644
,,,,176,8694.426511,7481.951824,2273.14949,1394.72795,2351.799415,4108.880912,13021.80809,18955.79387,2375.293761,12590.44859,2944.13514,1878.719418
,,,,177,8549.47623,7313.201457,2208.50538,1367.470729,2285.530262,3943.274402,12401.56833,18189.48516,2255.288684,12001.01189,2865.653151,1854.578884
,,,,178,8487.848077,7205.499972,2210.727522,1350.334756,2250.129151,3856.548594,11916.64995,17687.03036,2164.326853,11534.30307,2838.482424,1808.519956
,,,,179,8475.328171,7201.062021,2189.516173,1332.296889,2242.034385,3820.64693,11606.07631,17502.34264,2106.139517,11254.4593,2835.553238,1824.579977
,,,,180,8581.423574,7320.994931,2227.494588,1337.307408,2251.100523,3808.686224,11514.31592,17558.36024,2089.701847,11137.37871,2835.553238,1842.55912
,,,,181,8876.936507,7467.555546,2274.26056,1361.458107,2328.162698,3824.15731,11579.15321,17925.63125,2102.408267,11178.22078,2892.823878,1872.659033
,,,,182,9279.732074,7648.429095,2382.438436,1414.870235,2422.601637,3874.434472,11875.20652,18732.62538,2151.620433,11426.80272,3009.082268,1916.798839
,,,,183,9665.366737,7796.072136,2511.726654,1492.332852,2490.597673,3903.405394,12391.18227,19903.58357,2237.540034,11864.56914,3117.66417,1990.937551
,,,,184,9857.050802,8045.896285,2608.692818,1538.730254,2569.602592,3844.186737,12614.93645,21170.14245,2276.768584,12007.76848,3235.942688,2045.076992
,,,,185,9797.797113,8163.556099,2651.115514,1593.044276,2614.933282,3905.600261,13015.95962,22242.0928,2355.023996,12380.49013,3341.595404,2077.197034
,,,,186,9698.501314,8170.267146,2614.349177,1611.182353,2643.103069,3928.378832,13269.86365,22648.9469,2398.084641,12625.84504,3388.159364,2071.136649
,,,,187,9543.297663,8158.035721,2555.260421,1598.054794,2653.896091,3968.842071,13365.05246,22476.28443,2432.170116,12773.58239,3343.615532,2051.137378
,,,,188,9409.787985,8140.283918,2497.282736,1592.042172,2653.896091,3923.851457,13338.63353,22023.33355,2429.649001,12787.70063,3323.212235,2029.016972
,,,,189,9227.277989,8022.624105,2447.082545,1576.910406,2644.829952,3873.952665,13221.36173,21560.46185,2417.043426,12701.17596,3258.265107,2002.957315
,,,,190,9093.768311,7939.277227,2375.772013,1573.904095,2662.098787,3852.099444,13144.02083,21005.19618,2403.126871,12646.3165,3222.407828,1980.937915
,,,,191,9086.860777,7954.864175,2364.5603,1561.87885,2672.999739,3812.738716,13062.74734,20546.73373,2393.042411,12594.88575,3183.621362,1982.958044
,,,,192,9333.373392,8318.992614,2409.205138,1608.176042,2788.26921,3845.584534,13107.31667,20640.23001,2395.563526,12643.69454,3266.042601,2065.17727
,,,,193,10027.04089,9100.504899,2595.35997,1700.770425,3044.063823,4076.361346,13556.03507,21855.08034,2473.818937,13058.77092,3442.500818,2203.455059
,,,,194,10914.76692,9320.237578,2720.203906,1735.042372,3132.134879,4536.382771,15450.83677,23541.7211,2833.935012,14784.82713,3626.635522,2241.635486
,,,,195,10942.1812,9294.692301,2731.415619,1707.885361,3107.63472,4573.133625,16008.86096,23678.00721,2922.375728,15267.4694,3630.574772,2243.554608
,,,,196,10718.54979,9098.231803,2696.770416,1672.611311,3044.063823,4522.334327,15821.30675,23369.05863,2890.811367,15088.06685,3591.788307,2195.475552
,,,,197,10378.56961,8639.823973,2607.581747,1637.33726,2882.600219,4467.139626,15424.41784,22745.64991,2813.766091,14706.77341,3509.367068,2105.276819
,,,,198,9797.797113,8076.96194,2453.748969,1531.615318,2696.528526,4338.089691,14670.26842,21530.79958,2669.659155,14013.06339,3340.686346,2002.957315
,,,,199,9187.343809,7690.643748,2311.026897,1432.908102,2510.564763,4180.447205,13617.14145,19973.93125,2473.818937,13062.40133,3150.693269,1900.738818
,,,,200,8878.123739,7435.299221,2234.161011,1369.474937,2398.964919,3973.232981,12686.83223,18590.8277,2299.45862,12232.85363,3009.082268,1856.599012
,,,,201,8760.587733,7324.350455,2196.283604,1347.328445,2346.402904,3843.84663,12084.74289,17795.85882,2198.412329,11681.73788,2933.529466,1808.519956
,,,,202,8770.841104,7279.970949,2214.060734,1341.315822,2321.902745,3796.194824,11720.82722,17483.6033,2125.098303,11346.0262,2907.368803,1798.52032
,,,,203,8875.857204,7356.498537,2221.838228,1340.313719,2346.402904,3774.417765,11580.96825,17428.68802,2099.887152,11190.9272,2926.762035,1812.560213
,,,,204,9268.291471,7570.81908,2302.138332,1371.479144,2454.33312,3812.591261,11655.48575,17768.40118,2107.450497,11260.50997,2972.315931,1848.619505
,,,,205,10146.84343,8062.565661,2469.404964,1436.014624,2668.46667,3905.699203,12078.69275,18731.52306,2179.453543,11628.79446,3111.906804,1950.838002
,,,,206,11390.63125,8761.921737,2762.626602,1590.037965,2942.501489,4098.132284,13178.10326,20676.50616,2377.814876,12631.99656,3417.249213,2119.316711
,,,,207,11766.01254,8940.630433,2983.325631,1740.052891,3040.502126,4359.384942,15012.60526,23388.80008,2716.45105,14280.80581,3712.895005,2231.534844
,,,,208,11283.34861,8874.061173,2989.992055,1745.16362,3049.568264,4368.835978,15964.69497,24743.34367,2878.104948,15092.20148,3777.842133,2231.534844
,,,,209,10844.07263,8764.086591,2896.359103,1713.897984,3053.129961,4297.243213,16119.37677,24455.33906,2922.375728,15332.31248,3772.084767,2211.535573
,,,,210,10461.7838,8704.120136,2809.392575,1690.749388,3069.535354,4249.069272,16064.72388,24000.18355,2923.585863,15357.52363,3761.378087,2197.495681
,,,,211,10100.10965,8608.650076,2697.881487,1658.481648,3029.601174,4235.231392,16013.19689,23610.96647,2927.417958,15380.41535,3697.441023,2167.395767
,,,,212,9862.771103,8487.742981,2637.68166,1624.309912,2997.76176,4178.674728,15830.07945,23167.83621,2902.105963,15265.75504,3632.493894,2139.315983
,,,,213,9708.754684,8454.40423,2545.159779,1622.305704,2971.534717,4111.192268,15652.70963,22892.95916,2885.769137,15164.00284,3581.081626,2107.296947
,,,,214,9503.363482,8368.892498,2460.415393,1599.157108,2934.298793,4048.918566,15589.68738,22549.93906,2878.104948,15114.79067,3521.99287,2083.156413
,,,,215,9461.162768,8347.785172,2433.749698,1586.02955,2911.633447,4032.757539,15408.88916,22384.99279,2851.582817,15000.93711,3473.509789,2063.157142
,,,,216,9642.593462,8623.154598,2470.516035,1606.171834,2976.067786,4039.65082,15258.44245,22707.16913,2816.287206,14863.99014,3517.144562,2131.336475
,,,,217,10385.36921,9521.136027,2664.448362,1719.910606,3210.168426,4250.073215,15488.14594,23809.98427,2850.372682,15014.85367,3699.360145,2259.614629
,,,,218,11228.52006,9520.0536,2817.170069,1754.182553,3332.669221,4693.335315,17126.62354,24911.59688,3154.822536,16487.58824,3835.112773,2289.714542
,,,,219,11250.21403,9374.683655,2794.948657,1716.904295,3299.966366,4737.317494,17445.06236,24774.20846,3204.135547,16727.49755,3796.326308,2265.675014
,,,,220,11116.70436,9174.867633,2762.626602,1685.738869,3231.862399,4693.832606,17116.64082,24226.65899,3144.738076,16403.48384,3722.591621,2217.494952
,,,,221,10780.17794,8670.889628,2674.549004,1619.199183,3068.563982,4602.3261,16581.60715,23509.75399,3044.90192,15883.52907,3623.706336,2127.296219
,,,,222,10076.14914,8020.351008,2503.94916,1516.583762,2822.698949,4456.669165,15692.13635,22126.65045,2870.541602,15030.88796,3424.016643,2016.997208
,,,,223,9449.722165,7589.65331,2335.571457,1411.763714,2614.933282,4268.033191,14407.69252,20289.49371,2629.220469,13888.11693,3190.388793,1912.758582
,,,,224,9213.570851,7316.556981,2243.049576,1344.322134,2516.069204,4047.913362,13269.86365,18719.39761,2411.900351,12919.40368,3033.323809,1834.579612
,,,,225,9097.222078,7199.979594,2202.950027,1314.158812,2458.002748,3905.168509,12582.87073,17882.74121,2298.248485,12268.14924,2928.681157,1802.459571
,,,,226,9112.008518,7141.203809,2197.394674,1298.024942,2442.568727,3844.731653,12158.1512,17481.39868,2211.017904,11841.17319,2890.80375,1788.419678
,,,,227,9240.985126,7172.269463,2202.950027,1325.181953,2485.201162,3820.555285,11935.10286,17419.86951,2164.326853,11642.30764,2881.107133,1784.480428
,,,,228,9647.126531,7385.399337,2268.705207,1353.441277,2588.59831,3842.121779,11956.58084,17742.04585,2174.411313,11649.87098,2931.610344,1830.539356
,,,,229,10554.28,7856.038591,2410.316208,1407.755299,2817.302438,3937.6608,12362.64579,18738.13695,2245.204224,12000.91104,3072.110274,1928.818603
,,,,230,11679.23664,8590.898273,2691.215063,1563.883058,3081.299747,4134.715331,13443.80506,20863.3985,2441.044441,12859.70368,3360.988636,2101.236562
,,,,231,12038.64427,8849.598323,2908.681886,1710.891673,3132.134879,4402.139561,15249.16557,23619.68477,2768.184331,14427.7364,3649.866999,2217.494952
,,,,232,11454.52593,8719.707085,2919.792592,1719.910606,3092.200699,4404.359272,16243.8079,25045.77857,2948.897858,15281.99102,3751.68147,2221.535209
,,,,233,10899.98048,8610.923173,2849.59313,1700.770425,3072.233609,4320.467758,16182.49985,24653.25454,2947.586878,15389.28968,3704.208453,2195.475552
,,,,234,10461.7838,8473.23846,2797.170798,1687.743077,3034.997685,4250.005612,15995.75233,24034.25508,2919.854613,15302.15994,3657.644493,2133.356604
,,,,235,10046.46833,8461.007035,2722.426047,1680.62814,2975.096415,4193.455872,15899.45434,23321.75934,2917.333498,15292.17633,3570.374946,2133.356604
,,,,236,9827.369992,8341.182367,2662.226221,1654.473233,2929.765724,4118.659002,15765.44383,22858.88763,2898.374713,15263.93984,3509.367068,2097.196305
,,,,237,9572.978472,8293.447337,2608.692818,1625.312015,2888.968102,4045.930321,15585.65396,22463.05666,2871.852582,15118.82445,3464.72223,2071.136649
,,,,238,9423.495122,8253.505781,2567.482198,1626.314119,2840.831225,4063.852033,15445.49248,22114.52499,2850.372682,15018.68576,3434.723323,2047.097121
,,,,239,9352.800831,8254.588208,2554.149351,1636.335156,2821.835507,4018.422368,15278.4079,21825.41807,2817.497342,14875.78896,3395.936858,2051.137378
,,,,240,9531.85706,8494.345786,2579.703975,1691.751492,2877.095778,4026.502882,15227.48592,22083.76041,2803.580786,14808.92899,3437.652509,2105.276819
,,,,241,10232.43209,9271.420121,2763.737673,1784.446085,3111.196417,4257.539948,15436.82062,23395.41396,2836.456127,14965.84319,3614.009719,2235.575101
,,,,242,11048.2766,9343.618001,2905.247668,1826.734862,3233.697213,4680.474104,17079.93666,25334.88549,3147.259191,16375.75158,3777.842133,2277.694778
,,,,243,11049.46383,9185.908389,2893.025891,1823.628341,3235.532027,4734.859943,17444.054,25651.55026,3205.345682,16666.18403,3774.003889,2257.594501
,,,,244,10991.18152,8959.464663,2859.592766,1794.467122,3180.163826,4694.573865,17123.59848,25381.08247,3145.948211,16357.39786,3735.217424,2223.555337
,,,,245,10720.81632,8519.891063,2760.404461,1712.89588,3038.667312,4621.972663,16632.02494,24950.07766,3051.25513,15931.83364,3634.413016,2141.336111
,,,,246,10057.90893,7850.518214,2584.249264,1620.301497,2799.062232,4478.275987,15772.40148,23782.42642,2889.500388,15147.36348,3454.116556,2009.0177
,,,,247,9481.669509,7501.976724,2423.649056,1500.449892,2613.961911,4291.03781,14563.18101,22007.90116,2654.532464,14099.6889,3235.942688,1940.838367
,,,,248,9145.143094,7285.491326,2328.905034,1459.163219,2497.828998,4074.377044,13424.34379,20569.78212,2444.775692,13011.27311,3089.584385,1894.779439
,,,,249,9051.567597,7153.326991,2295.471908,1435.01252,2453.469679,3932.895585,12702.86509,19746.35349,2312.064195,12329.36191,2998.476594,1844.579248
,,,,250,9042.393528,7122.261336,2288.805485,1430.903895,2446.130424,3853.938721,12224.19852,19461.55562,2216.060134,11856.70326,2975.144111,1850.639633
,,,,251,9237.53136,7178.872268,2304.360473,1442.027246,2482.502907,3829.838514,12016.67886,19537.41487,2178.243408,11664.99767,2974.235053,1856.599012
,,,,252,9633.419393,7380.961387,2374.660942,1489.326541,2590.433123,3851.194444,12064.27326,19942.06435,2184.495773,11697.36879,3027.566443,1904.779075
,,,,253,10519.95819,7955.946602,2522.938367,1546.747084,2812.769369,3946.421894,12491.51368,20967.81771,2256.498819,12071.90564,3151.602327,2027.09785
,,,,254,11630.23633,8628.674975,2818.28114,1696.76201,3064.030913,4132.197102,13537.88467,23110.7163,2451.128902,12916.37834,3425.935765,2195.475552
,,,,255,12010.15069,9032.74497,3039.081175,1858.902391,3106.663348,4393.940127,15259.34997,25909.8926,2766.974196,14445.28336,3744.91404,2337.793599
,,,,256,11551.44727,9118.256702,3047.96974,1868.021535,3034.997685,4406.420538,16175.64303,27305.1216,2934.981303,15254.15791,3856.425128,2367.893512
,,,,257,11129.33219,9211.453665,2977.770278,1838.760107,2976.067786,4328.236701,16180.98732,26802.6668,2946.376743,15440.61958,3793.397122,2355.873748
,,,,258,10717.36256,9290.25435,2883.026255,1797.473434,2927.93091,4246.797441,16165.76115,26098.98957,2964.024549,15533.5983,3795.316244,2355.873748
,,,,259,10326.00759,9311.361676,2784.848015,1756.18676,2871.699267,4213.051118,15993.43311,25198.59939,2938.813398,15436.28326,3739.055668,2327.793963
,,,,260,9991.747712,9201.495337,2687.881851,1728.027646,2829.066832,4153.060235,15778.45162,24422.36985,2912.291268,15293.99153,3667.341109,2313.75407
,,,,261,9721.274589,9227.040614,2608.692818,1692.753595,2793.665721,4103.136599,15594.62833,23727.51113,2878.104948,15131.73256,3620.878156,2293.754799
,,,,262,9564.991636,9215.891616,2551.92721,1671.609207,2774.562072,4061.528885,15461.22283,23077.74708,2837.767107,15029.57698,3577.243382,2297.69405
,,,,263,9531.85706,9245.874844,2520.716226,1659.483752,2761.934237,4031.646468,15343.24519,22741.24066,2828.892782,14951.6241,3535.527731,2283.654157
,,,,264,9660.833668,9641.068937,2558.593633,1706.883258,2820.864135,4043.345292,15284.6597,22954.58854,2818.808321,14853.90568,3553.001841,2353.853619
,,,,265,10409.32972,10402.55632,2781.514803,1834.751692,3072.233609,4257.842157,15587.67067,24372.86592,2869.331467,15106.7231,3718.753377,2502.232051
,,,,266,11151.02617,10452.56445,2937.569722,1903.195375,3197.43266,4698.335137,17169.98285,26428.88212,3159.864766,16466.81425,3928.139687,2522.332328
,,,,267,11195.49341,10242.7901,2928.681157,1901.191168,3189.229964,4737.4853,17502.1353,26744.44458,3197.782337,16720.64012,3919.453134,2494.252544
,,,,268,11135.05249,9983.007622,2899.692315,1858.902391,3131.163507,4697.694884,17175.02463,26471.77216,3159.864766,16382.91154,3884.504913,2466.172759
,,,,269,10863.39214,9461.277814,2813.836858,1796.47133,3004.129643,4653.150243,16699.78646,25917.6088,3067.6928,15986.39057,3799.255494,2365.873383
,,,,270,10140.04383,8783.029064,2632.126307,1695.759906,2762.797679,4509.607518,15888.46326,24620.28533,2899.584848,15206.35757,3600.474859,2241.635486
,,,,271,9544.484895,8375.603546,2476.071388,1597.052691,2586.763496,4291.062654,14701.22494,22737.93371,2678.53348,14205.17236,3381.391933,2149.315618
,,,,272,9260.304635,8131.408017,2396.882354,1543.740773,2496.102114,4086.330826,13554.92588,21359.23942,2461.213362,13142.06856,3223.316886,2093.257055
,,,,273,9190.689646,8031.500006,2364.5603,1511.473033,2464.2627,3941.422072,12749.24947,20635.82075,2319.728385,12387.04503,3150.693269,2069.11652
,,,,274,9162.196068,7937.112373,2383.549507,1514.479344,2458.002748,3897.331964,12301.23691,20387.29903,2231.287669,11942.9254,3123.522542,2031.0371
,,,,275,9288.906143,8004.76406,2413.64942,1519.590073,2507.866508,3863.65244,12078.59192,20485.20456,2184.495773,11705.63805,3133.219159,2057.096756
,,,,276,9647.126531,8150.242247,2483.848882,1547.749188,2634.900372,3915.412923,12112.67435,20872.21702,2188.327868,11737.00072,3187.459606,2077.197034
,,,,277,10426.49062,8603.129698,2663.337291,1603.165523,2874.397523,4024.202515,12473.36328,21908.99352,2250.246454,12046.39196,3335.838038,2161.436389
,,,,278,11459.059,9249.230367,2942.115011,1735.042372,3140.229646,4239.808824,13406.89923,23956.1912,2418.253561,12773.27985,3627.645586,2317.794327
,,,,279,11794.50612,9485.632421,3173.924746,1888.16382,3212.866681,4521.568223,15031.86486,26773.00453,2713.929935,14185.91104,3925.2105,2426.07321
,,,,280,11376.92411,9378.039179,3176.146887,1875.036261,3194.734405,4536.136373,15833.50786,28084.65808,2850.372682,14880.02444,3983.390199,2426.07321
,,,,281,11133.86526,9246.957271,3073.625371,1865.917117,3185.668267,4470.168199,15902.37857,27521.67622,2886.979273,15127.09371,3933.998059,2395.973297
,,,,282,10785.89824,9173.676964,2967.770642,1825.732758,3147.5689,4345.519788,15889.1691,26669.68764,2898.374713,15208.47531,3877.737483,2363.853255
,,,,283,10386.55644,9018.348691,2846.158912,1794.467122,3090.365886,4289.812313,15875.95964,25807.67802,2913.501403,15274.32683,3799.255494,2325.773834
,,,,284,10144.5769,8876.226027,2738.082042,1739.050787,3031.435987,4211.326267,15757.47782,24923.72234,2902.105963,15244.67852,3698.35008,2277.694778
,,,,285,9956.346601,8771.880066,2652.226585,1686.740973,2996.898318,4152.824826,15697.3798,24057.30346,2897.063733,15234.39237,3635.42308,2253.65525
,,,,286,9808.050483,8716.351561,2573.037551,1653.47113,2958.798952,4108.269196,15757.78032,23475.68247,2913.501403,15328.27869,3576.233318,2233.554973
,,,,287,9741.889261,8747.417216,2551.92721,1671.609207,2996.898318,4063.791354,15644.54195,23112.92092,2893.332482,15239.93882,3519.063684,2229.514716
,,,,288,9858.238034,9060.455101,2587.582476,1715.902191,3081.299747,4055.289712,15591.40159,23360.24012,2874.373697,15171.36449,3537.446853,2271.634393
,,,,289,10561.0796,9866.430236,2780.403732,1821.624133,3347.13187,4259.239954,15722.38703,24612.56913,2892.021503,15261.21703,3712.895005,2400.013553
,,,,290,11431.64473,9879.744088,2957.67,1868.021535,3462.401341,4720.894585,17068.74391,26285.88192,3140.905981,16354.37252,3910.665576,2432.032589
,,,,291,11519.49992,9757.646323,2963.225353,1841.766418,3458.731714,4801.914343,17449.09578,26410.14278,3209.177777,16639.46021,3916.523948,2412.033317
,,,,292,11432.83196,9504.574894,2922.014734,1827.736966,3412.429651,4801.013837,17143.26142,26036.35809,3138.384866,16326.43857,3857.334186,2365.873383
,,,,293,11181.78628,9052.769869,2832.826065,1767.310112,3264.565255,4763.70052,16687.28285,25364.54776,3061.33959,15944.43921,3758.4489,2283.654157
,,,,294,10532.58603,8427.776526,2666.670503,1657.479545,3025.068105,4620.366732,15852.76745,24091.37499,2900.895828,15162.08679,3592.697365,2157.396132
,,,,295,9940.372929,8056.93704,2501.727019,1545.74498,2833.599901,4416.291441,14603.91859,22358.63746,2663.406789,14091.72218,3364.927887,2057.096756
,,,,296,9599.205515,7760.568531,2411.427279,1486.32023,2715.632174,4205.642999,13513.48245,20943.66701,2466.255592,13070.87227,3223.316886,1994.977808
,,,,297,9491.92288,7579.694981,2377.994154,1458.161116,2675.697994,4071.265386,12753.28289,20089.37359,2327.29173,12378.1707,3138.067467,1954.878259
,,,,298,9533.044292,7540.835853,2386.882719,1451.046179,2663.933601,4026.095975,12320.69818,19857.38658,2248.935474,11991.22996,3108.977618,1928.818603
